Timestamp,kW,kWh
2025-08-21 06:15,241.23,60.307
2025-08-21 06:30,302.22,75.554
2025-08-21 06:45,343.48,85.870
2025-08-21 07:00,384.69,96.173
2025-08-21 07:15,381.82,95.454
2025-08-21 07:30,385.87,96.467
2025-08-21 07:45,382.52,95.629
2025-08-21 08:00,379.57,94.894
2025-08-21 08:15,379.09,94.774
2025-08-21 08:30,374.34,93.586
2025-08-21 08:45,380.33,95.082
2025-08-21 09:00,376.30,94.076
2025-08-21 09:15,374.70,93.675
2025-08-21 09:30,387.38,96.845
2025-08-21 09:45,374.33,93.582
2025-08-21 10:00,391.36,97.840
2025-08-21 10:15,388.85,97.213
2025-08-21 10:30,387.15,96.787
2025-08-21 10:45,389.32,97.330
2025-08-21 11:00,386.71,96.678
2025-08-21 11:15,398.79,99.698
2025-08-21 11:30,409.52,102.380
2025-08-21 11:45,405.41,101.353
2025-08-21 12:00,412.21,103.051
2025-08-21 12:15,431.00,107.750
2025-08-21 12:30,439.05,109.763
2025-08-21 12:45,449.60,112.399
2025-08-21 13:00,460.72,115.181
2025-08-21 13:15,466.91,116.728
2025-08-21 13:30,476.32,119.081
2025-08-21 13:45,493.79,123.448
2025-08-21 14:00,497.21,124.303
2025-08-21 14:15,504.24,126.059
2025-08-21 14:30,528.65,132.162
2025-08-21 14:45,525.13,131.283
2025-08-21 15:00,529.17,132.291
2025-08-21 15:15,535.84,133.959
2025-08-21 15:30,542.62,135.656
2025-08-21 15:45,536.13,134.034
2025-08-21 16:00,543.29,135.822
2025-08-21 16:15,533.68,133.421
2025-08-21 16:30,516.39,129.098
2025-08-21 16:45,520.18,130.045
2025-08-21 17:00,508.15,127.039
2025-08-21 17:15,482.49,120.623
2025-08-21 17:30,478.49,119.622
2025-08-21 17:45,426.86,106.716
2025-08-21 18:00,362.48,90.620
2025-08-21 18:15,303.94,75.985
2025-08-21 18:30,253.11,63.278
2025-08-21 18:45,203.11,50.776
2025-08-21 19:00,161.72,40.429
2025-08-21 19:15,152.22,38.055
2025-08-21 19:30,137.76,34.439
2025-08-21 19:45,144.52,36.130
2025-08-21 20:00,137.91,34.478
2025-08-21 20:15,137.73,34.433
2025-08-21 20:30,125.28,31.321
2025-08-21 20:45,126.96,31.739
2025-08-21 21:00,115.85,28.962
2025-08-21 21:15,117.61,29.403
2025-08-21 21:30,113.10,28.274
2025-08-21 21:45,123.13,30.784
2025-08-21 22:00,128.59,32.147
2025-08-21 22:15,127.80,31.949
2025-08-21 22:30,115.24,28.810
2025-08-21 22:45,194.35,48.587
2025-08-21 23:00,123.27,30.819
2025-08-21 23:15,126.65,31.663
2025-08-21 23:30,115.43,28.859
2025-08-21 23:45,121.67,30.417
2025-08-22 00:00,113.07,28.267
2025-08-22 00:15,116.46,29.115
2025-08-22 00:30,124.68,31.170
2025-08-22 00:45,117.40,29.351
2025-08-22 01:00,117.25,29.312
2025-08-22 01:15,120.88,30.220
2025-08-22 01:30,123.29,30.823
2025-08-22 01:45,115.89,28.973
2025-08-22 02:00,122.32,30.579
2025-08-22 02:15,123.38,30.846
2025-08-22 02:30,119.17,29.792
2025-08-22 02:45,115.49,28.873
2025-08-22 03:00,119.83,29.956
2025-08-22 03:15,112.10,28.026
2025-08-22 03:30,113.82,28.456
2025-08-22 03:45,127.67,31.918
2025-08-22 04:00,118.60,29.649
2025-08-22 04:15,123.59,30.898
2025-08-22 04:30,124.57,31.142
2025-08-22 04:45,128.32,32.081
2025-08-22 05:00,124.95,31.238
2025-08-22 05:15,114.57,28.642
2025-08-22 05:30,118.26,29.564
2025-08-22 05:45,164.26,41.066
2025-08-22 06:00,206.56,51.640
2025-08-22 06:15,257.82,64.456
2025-08-22 06:30,296.64,74.160
2025-08-22 06:45,333.72,83.430
2025-08-22 07:00,371.83,92.958
2025-08-22 07:15,380.04,95.009
2025-08-22 07:30,378.90,94.725
2025-08-22 07:45,373.57,93.392
2025-08-22 08:00,372.72,93.180
2025-08-22 08:15,376.88,94.220
2025-08-22 08:30,387.33,96.832
2025-08-22 08:45,380.88,95.221
2025-08-22 09:00,386.55,96.638
2025-08-22 09:15,374.65,93.662
2025-08-22 09:30,372.82,93.204
2025-08-22 09:45,377.03,94.258
2025-08-22 10:00,377.28,94.320
2025-08-22 10:15,390.63,97.657
2025-08-22 10:30,383.55,95.889
2025-08-22 10:45,398.11,99.528
2025-08-22 11:00,386.19,96.548
2025-08-22 11:15,390.92,97.730
2025-08-22 11:30,398.36,99.591
2025-08-22 11:45,403.18,100.794
2025-08-22 12:00,410.37,102.592
2025-08-22 12:15,430.69,107.672
2025-08-22 12:30,425.39,106.347
2025-08-22 12:45,438.22,109.554
2025-08-22 13:00,449.56,112.390
2025-08-22 13:15,469.34,117.335
2025-08-22 13:30,485.02,121.254
2025-08-22 13:45,497.70,124.425
2025-08-22 14:00,505.72,126.430
2025-08-22 14:15,510.89,127.722
2025-08-22 14:30,529.80,132.449
2025-08-22 14:45,534.16,133.539
2025-08-22 15:00,531.07,132.768
2025-08-22 15:15,532.19,133.046
2025-08-22 15:30,541.72,135.430
2025-08-22 15:45,547.38,136.845
2025-08-22 16:00,539.99,134.996
2025-08-22 16:15,520.47,130.117
2025-08-22 16:30,518.97,129.742
2025-08-22 16:45,516.69,129.173
2025-08-22 17:00,506.64,126.660
2025-08-22 17:15,491.76,122.939
2025-08-22 17:30,468.28,117.071
2025-08-22 17:45,427.61,106.903
2025-08-22 18:00,363.81,90.953
2025-08-22 18:15,306.33,76.582
2025-08-22 18:30,264.30,66.075
2025-08-22 18:45,212.76,53.190
2025-08-22 19:00,161.73,40.434
2025-08-22 19:15,148.09,37.022
2025-08-22 19:30,149.45,37.361
2025-08-22 19:45,137.01,34.252
2025-08-22 20:00,140.82,35.205
2025-08-22 20:15,126.08,31.519
2025-08-22 20:30,126.89,31.723
2025-08-22 20:45,133.29,33.323
2025-08-22 21:00,117.61,29.403
2025-08-22 21:15,123.11,30.777
2025-08-22 21:30,123.82,30.955
2025-08-22 21:45,125.55,31.387
2025-08-22 22:00,113.04,28.259
2025-08-22 22:15,125.87,31.467
2025-08-22 22:30,111.98,27.996
2025-08-22 22:45,121.80,30.449
2025-08-22 23:00,115.41,28.852
2025-08-22 23:15,120.13,30.031
2025-08-22 23:30,112.83,28.208
2025-08-22 23:45,120.93,30.233
2025-08-23 00:00,112.55,28.137
2025-08-23 00:15,118.02,29.506
2025-08-23 00:30,127.70,31.925
2025-08-23 00:45,113.21,28.302
2025-08-23 01:00,122.33,30.583
2025-08-23 01:15,126.52,31.629
2025-08-23 01:30,112.84,28.210
2025-08-23 01:45,114.76,28.689
2025-08-23 02:00,121.08,30.270
2025-08-23 02:15,125.72,31.431
2025-08-23 02:30,117.52,29.380
2025-08-23 02:45,127.74,31.934
2025-08-23 03:00,111.89,27.973
2025-08-23 03:15,115.70,28.926
2025-08-23 03:30,113.01,28.251
2025-08-23 03:45,114.94,28.735
2025-08-23 04:00,121.63,30.408
2025-08-23 04:15,115.30,28.826
2025-08-23 04:30,117.24,29.309
2025-08-23 04:45,121.35,30.337
2025-08-23 05:00,129.02,32.254
2025-08-23 05:15,123.30,30.825
2025-08-23 05:30,115.09,28.774
2025-08-23 05:45,121.41,30.353
2025-08-23 06:00,125.44,31.360
2025-08-23 06:15,119.48,29.870
2025-08-23 06:30,124.92,31.231
2025-08-23 06:45,131.54,32.886
2025-08-23 07:00,126.61,31.651
2025-08-23 07:15,133.73,33.432
2025-08-23 07:30,119.70,29.925
2025-08-23 07:45,129.35,32.338
2025-08-23 08:00,125.70,31.426
2025-08-23 08:15,136.33,34.084
2025-08-23 08:30,138.22,34.556
2025-08-23 08:45,141.02,35.256
2025-08-23 09:00,128.03,32.007
2025-08-23 09:15,145.27,36.319
2025-08-23 09:30,136.73,34.183
2025-08-23 09:45,150.18,37.544
2025-08-23 10:00,144.96,36.240
2025-08-23 10:15,155.63,38.907
2025-08-23 10:30,151.69,37.923
2025-08-23 10:45,150.94,37.734
2025-08-23 11:00,162.79,40.696
2025-08-23 11:15,162.92,40.730
2025-08-23 11:30,168.97,42.241
2025-08-23 11:45,162.25,40.563
2025-08-23 12:00,181.64,45.410
2025-08-23 12:15,173.11,43.277
2025-08-23 12:30,177.23,44.307
2025-08-23 12:45,193.11,48.278
2025-08-23 13:00,205.28,51.320
2025-08-23 13:15,198.24,49.560
2025-08-23 13:30,212.71,53.178
2025-08-23 13:45,218.51,54.628
2025-08-23 14:00,211.20,52.800
2025-08-23 14:15,229.12,57.280
2025-08-23 14:30,221.83,55.458
2025-08-23 14:45,223.12,55.779
2025-08-23 15:00,226.45,56.613
2025-08-23 15:15,235.50,58.874
2025-08-23 15:30,229.35,57.337
2025-08-23 15:45,222.71,55.677
2025-08-23 16:00,218.89,54.722
2025-08-23 16:15,219.79,54.948
2025-08-23 16:30,205.49,51.374
2025-08-23 16:45,199.27,49.818
2025-08-23 17:00,201.98,50.496
2025-08-23 17:15,184.65,46.163
2025-08-23 17:30,176.83,44.208
2025-08-23 17:45,179.89,44.973
2025-08-23 18:00,171.53,42.883
2025-08-23 18:15,166.56,41.641
2025-08-23 18:30,162.18,40.545
2025-08-23 18:45,142.87,35.717
2025-08-23 19:00,138.32,34.581
2025-08-23 19:15,139.34,34.834
2025-08-23 19:30,132.60,33.149
2025-08-23 19:45,139.37,34.843
2025-08-23 20:00,131.83,32.958
2025-08-23 20:15,127.50,31.876
2025-08-23 20:30,125.34,31.335
2025-08-23 20:45,119.97,29.994
2025-08-23 21:00,115.99,28.998
2025-08-23 21:15,126.31,31.579
2025-08-23 21:30,113.15,28.288
2025-08-23 21:45,125.28,31.320
2025-08-23 22:00,118.00,29.500
2025-08-23 22:15,118.86,29.715
2025-08-23 22:30,128.90,32.226
2025-08-23 22:45,111.41,27.853
2025-08-23 23:00,118.69,29.672
2025-08-23 23:15,124.05,31.013
2025-08-23 23:30,114.93,28.733
2025-08-23 23:45,122.82,30.704
2025-08-24 00:00,126.76,31.690
2025-08-24 00:15,117.27,29.316
2025-08-24 00:30,118.09,29.523
2025-08-24 00:45,127.15,31.788
2025-08-24 01:00,118.17,29.542
2025-08-24 01:15,114.63,28.659
2025-08-24 01:30,123.94,30.984
2025-08-24 01:45,120.40,30.099
2025-08-24 02:00,119.32,29.831
2025-08-24 02:15,126.99,31.749
2025-08-24 02:30,128.41,32.104
2025-08-24 02:45,126.33,31.583
2025-08-24 03:00,121.86,30.464
2025-08-24 03:15,129.05,32.263
2025-08-24 03:30,117.63,29.407
2025-08-24 03:45,122.82,30.706
2025-08-24 04:00,116.64,29.161
2025-08-24 04:15,128.74,32.184
2025-08-24 04:30,126.70,31.676
2025-08-24 04:45,126.35,31.586
2025-08-24 05:00,122.75,30.687
2025-08-24 05:15,121.93,30.484
2025-08-24 05:30,119.31,29.827
2025-08-24 05:45,125.18,31.294
2025-08-24 06:00,129.29,32.322
2025-08-24 06:15,121.93,30.482
2025-08-24 06:30,116.67,29.168
2025-08-24 06:45,124.11,31.029
2025-08-24 07:00,131.49,32.874
2025-08-24 07:15,135.14,33.786
2025-08-24 07:30,128.60,32.151
2025-08-24 07:45,122.31,30.577
2025-08-24 08:00,127.44,31.860
2025-08-24 08:15,135.48,33.869
2025-08-24 08:30,126.85,31.712
2025-08-24 08:45,129.23,32.307
2025-08-24 09:00,130.76,32.690
2025-08-24 09:15,139.43,34.857
2025-08-24 09:30,146.22,36.556
2025-08-24 09:45,135.88,33.970
2025-08-24 10:00,152.29,38.073
2025-08-24 10:15,143.55,35.886
2025-08-24 10:30,159.12,39.780
2025-08-24 10:45,163.46,40.866
2025-08-24 11:00,165.85,41.464
2025-08-24 11:15,165.42,41.355
2025-08-24 11:30,162.88,40.719
2025-08-24 11:45,178.26,44.565
2025-08-24 12:00,178.97,44.743
2025-08-24 12:15,183.05,45.761
2025-08-24 12:30,183.59,45.898
2025-08-24 12:45,192.36,48.091
2025-08-24 13:00,192.31,48.077
2025-08-24 13:15,197.35,49.337
2025-08-24 13:30,214.27,53.567
2025-08-24 13:45,209.73,52.431
2025-08-24 14:00,220.94,55.234
2025-08-24 14:15,215.07,53.767
2025-08-24 14:30,234.66,58.665
2025-08-24 14:45,226.76,56.691
2025-08-24 15:00,225.63,56.407
2025-08-24 15:15,231.16,57.790
2025-08-24 15:30,230.53,57.633
2025-08-24 15:45,218.27,54.566
2025-08-24 16:00,216.18,54.046
2025-08-24 16:15,225.43,56.357
2025-08-24 16:30,216.99,54.248
2025-08-24 16:45,208.73,52.182
2025-08-24 17:00,195.81,48.952
2025-08-24 17:15,184.52,46.130
2025-08-24 17:30,189.54,47.386
2025-08-24 17:45,170.66,42.664
2025-08-24 18:00,174.75,43.687
2025-08-24 18:15,160.11,40.028
2025-08-24 18:30,150.96,37.741
2025-08-24 18:45,142.06,35.515
2025-08-24 19:00,138.60,34.651
2025-08-24 19:15,133.52,33.379
2025-08-24 19:30,131.46,32.864
2025-08-24 19:45,130.06,32.515
2025-08-24 20:00,128.45,32.113
2025-08-24 20:15,130.14,32.535
2025-08-24 20:30,124.23,31.059
2025-08-24 20:45,125.74,31.434
2025-08-24 21:00,117.53,29.382
2025-08-24 21:15,125.28,31.320
2025-08-24 21:30,115.82,28.955
2025-08-24 21:45,118.66,29.664
2025-08-24 22:00,128.54,32.134
2025-08-24 22:15,119.26,29.814
2025-08-24 22:30,118.35,29.589
2025-08-24 22:45,116.44,29.110
2025-08-24 23:00,112.60,28.151
2025-08-24 23:15,119.29,29.824
2025-08-24 23:30,115.04,28.759
2025-08-24 23:45,112.46,28.114
2025-08-25 00:00,111.90,27.976
2025-08-25 00:15,121.72,30.429
2025-08-25 00:30,114.22,28.555
2025-08-25 00:45,115.54,28.886
2025-08-25 01:00,120.41,30.103
2025-08-25 01:15,121.40,30.349
2025-08-25 01:30,127.26,31.815
2025-08-25 01:45,124.23,31.056
2025-08-25 02:00,121.12,30.279
2025-08-25 02:15,114.27,28.569
2025-08-25 02:30,122.76,30.690
2025-08-25 02:45,121.42,30.354
2025-08-25 03:00,127.51,31.879
2025-08-25 03:15,125.19,31.297
2025-08-25 03:30,111.71,27.928
2025-08-25 03:45,120.47,30.118
2025-08-25 04:00,120.07,30.018
2025-08-25 04:15,118.29,29.572
2025-08-25 04:30,123.56,30.890
2025-08-25 04:45,111.87,27.968
2025-08-25 05:00,125.36,31.341
2025-08-25 05:15,121.32,30.330
2025-08-25 05:30,119.78,29.945
2025-08-25 05:45,155.57,38.892
2025-08-25 06:00,199.78,49.945
2025-08-25 06:15,247.22,61.804
2025-08-25 06:30,286.56,71.640
2025-08-25 06:45,337.58,84.395
2025-08-25 07:00,381.04,95.260
2025-08-25 07:15,384.02,96.006
2025-08-25 07:30,371.80,92.949
2025-08-25 07:45,376.35,94.087
2025-08-25 08:00,377.45,94.364
2025-08-25 08:15,374.94,93.736
2025-08-25 08:30,375.14,93.786
2025-08-25 08:45,384.46,96.115
2025-08-25 09:00,379.54,94.884
2025-08-25 09:15,376.61,94.152
2025-08-25 09:30,388.76,97.191
2025-08-25 09:45,382.50,95.625
2025-08-25 10:00,378.06,94.514
2025-08-25 10:15,385.79,96.448
2025-08-25 10:30,389.45,97.364
2025-08-25 10:45,381.09,95.272
2025-08-25 11:00,390.20,97.550
2025-08-25 11:15,395.52,98.880
2025-08-25 11:30,409.48,102.371
2025-08-25 11:45,399.87,99.969
2025-08-25 12:00,422.26,105.565
2025-08-25 12:15,426.03,106.507
2025-08-25 12:30,428.79,107.198
2025-08-25 12:45,448.88,112.219
2025-08-25 13:00,460.21,115.053
2025-08-25 13:15,462.75,115.688
2025-08-25 13:30,475.80,118.951
2025-08-25 13:45,481.82,120.455
2025-08-25 14:00,503.88,125.971
2025-08-25 14:15,505.30,126.324
2025-08-25 14:30,518.17,129.543
2025-08-25 14:45,531.58,132.895
2025-08-25 15:00,527.61,131.903
2025-08-25 15:15,530.23,132.556
2025-08-25 15:30,545.92,136.479
2025-08-25 15:45,543.77,135.943
2025-08-25 16:00,527.96,131.989
2025-08-25 16:15,534.20,133.550
2025-08-25 16:30,514.23,128.557
2025-08-25 16:45,507.23,126.809
2025-08-25 17:00,493.58,123.395
2025-08-25 17:15,485.41,121.353
2025-08-25 17:30,476.06,119.014
2025-08-25 17:45,418.65,104.662
2025-08-25 18:00,360.57,90.144
2025-08-25 18:15,304.89,76.221
2025-08-25 18:30,255.65,63.912
2025-08-25 18:45,208.10,52.025
2025-08-25 19:00,160.22,40.055
2025-08-25 19:15,154.94,38.734
2025-08-25 19:30,136.68,34.171
2025-08-25 19:45,138.58,34.645
2025-08-25 20:00,136.34,34.086
2025-08-25 20:15,130.74,32.684
2025-08-25 20:30,132.09,33.023
2025-08-25 20:45,117.03,29.258
2025-08-25 21:00,127.97,31.994
2025-08-25 21:15,122.90,30.726
2025-08-25 21:30,129.93,32.482
2025-08-25 21:45,129.21,32.302
2025-08-25 22:00,115.96,28.991
2025-08-25 22:15,124.26,31.064
2025-08-25 22:30,111.73,27.933
2025-08-25 22:45,120.87,30.217
2025-08-25 23:00,114.84,28.709
2025-08-25 23:15,115.84,28.959
2025-08-25 23:30,114.88,28.719
2025-08-25 23:45,111.22,27.805
2025-08-26 00:00,116.30,29.075
2025-08-26 00:15,128.25,32.063
2025-08-26 00:30,126.38,31.594
2025-08-26 00:45,112.30,28.076
2025-08-26 01:00,125.61,31.403
2025-08-26 01:15,121.61,30.402
2025-08-26 01:30,125.43,31.356
2025-08-26 01:45,113.77,28.442
2025-08-26 02:00,113.81,28.453
2025-08-26 02:15,113.69,28.423
2025-08-26 02:30,113.05,28.263
2025-08-26 02:45,113.77,28.443
2025-08-26 03:00,122.90,30.726
2025-08-26 03:15,115.64,28.909
2025-08-26 03:30,124.77,31.192
2025-08-26 03:45,126.24,31.559
2025-08-26 04:00,119.65,29.911
2025-08-26 04:15,126.74,31.685
2025-08-26 04:30,116.65,29.164
2025-08-26 04:45,112.78,28.195
2025-08-26 05:00,117.34,29.335
2025-08-26 05:15,114.30,28.575
2025-08-26 05:30,122.58,30.644
2025-08-26 05:45,161.79,40.449
2025-08-26 06:00,215.66,53.914
2025-08-26 06:15,257.11,64.276
2025-08-26 06:30,296.61,74.153
2025-08-26 06:45,338.81,84.702
2025-08-26 07:00,382.56,95.640
2025-08-26 07:15,379.14,94.786
2025-08-26 07:30,375.34,93.834
2025-08-26 07:45,373.17,93.294
2025-08-26 08:00,380.67,95.168
2025-08-26 08:15,388.31,97.077
2025-08-26 08:30,386.02,96.506
2025-08-26 08:45,387.76,96.939
2025-08-26 09:00,381.36,95.340
2025-08-26 09:15,389.77,97.443
2025-08-26 09:30,377.50,94.375
2025-08-26 09:45,387.53,96.882
2025-08-26 10:00,377.69,94.423
2025-08-26 10:15,389.15,97.288
2025-08-26 10:30,392.33,98.082
2025-08-26 10:45,384.28,96.071
2025-08-26 11:00,393.11,98.277
2025-08-26 11:15,404.27,101.068
2025-08-26 11:30,398.36,99.589
2025-08-26 11:45,415.59,103.898
2025-08-26 12:00,417.52,104.379
2025-08-26 12:15,417.06,104.266
2025-08-26 12:30,424.71,106.177
2025-08-26 12:45,437.23,109.307
2025-08-26 13:00,451.98,112.995
2025-08-26 13:15,459.86,114.965
2025-08-26 13:30,479.46,119.866
2025-08-26 13:45,496.88,124.221
2025-08-26 14:00,502.22,125.555
2025-08-26 14:15,503.36,125.839
2025-08-26 14:30,512.94,128.236
2025-08-26 14:45,523.54,130.884
2025-08-26 15:00,541.36,135.340
2025-08-26 15:15,537.30,134.324
2025-08-26 15:30,541.16,135.290
2025-08-26 15:45,544.84,136.211
2025-08-26 16:00,536.90,134.225
2025-08-26 16:15,522.57,130.644
2025-08-26 16:30,527.01,131.752
2025-08-26 16:45,505.99,126.497
2025-08-26 17:00,491.96,122.990
2025-08-26 17:15,490.33,122.583
2025-08-26 17:30,475.71,118.927
2025-08-26 17:45,424.03,106.007
2025-08-26 18:00,366.27,91.567
2025-08-26 18:15,314.39,78.598
2025-08-26 18:30,252.38,63.095
2025-08-26 18:45,214.99,53.747
2025-08-26 19:00,150.86,37.714
2025-08-26 19:15,154.27,38.567
2025-08-26 19:30,139.61,34.902
2025-08-26 19:45,137.72,34.430
2025-08-26 20:00,134.91,33.727
2025-08-26 20:15,132.48,33.121
2025-08-26 20:30,134.78,33.694
2025-08-26 20:45,123.82,30.955
2025-08-26 21:00,117.41,29.352
2025-08-26 21:15,125.14,31.285
2025-08-26 21:30,125.82,31.456
2025-08-26 21:45,125.21,31.302
2025-08-26 22:00,112.61,28.153
2025-08-26 22:15,120.02,30.004
2025-08-26 22:30,128.83,32.207
2025-08-26 22:45,113.35,28.338
2025-08-26 23:00,119.21,29.801
2025-08-26 23:15,125.58,31.395
2025-08-26 23:30,122.08,30.519
2025-08-26 23:45,113.80,28.450
2025-08-27 00:00,128.39,32.098
2025-08-27 00:15,111.44,27.859
2025-08-27 00:30,122.88,30.720
2025-08-27 00:45,116.51,29.127
2025-08-27 01:00,113.58,28.394
2025-08-27 01:15,123.12,30.779
2025-08-27 01:30,124.88,31.219
2025-08-27 01:45,121.32,30.330
2025-08-27 02:00,120.08,30.020
2025-08-27 02:15,123.37,30.844
2025-08-27 02:30,114.98,28.744
2025-08-27 02:45,122.19,30.548
2025-08-27 03:00,112.28,28.069
2025-08-27 03:15,114.62,28.656
2025-08-27 03:30,117.13,29.283
2025-08-27 03:45,115.63,28.908
2025-08-27 04:00,113.27,28.318
2025-08-27 04:15,116.20,29.049
2025-08-27 04:30,120.78,30.196
2025-08-27 04:45,122.28,30.571
2025-08-27 05:00,128.94,32.234
2025-08-27 05:15,122.72,30.681
2025-08-27 05:30,117.89,29.473
2025-08-27 05:45,154.70,38.674
2025-08-27 06:00,204.62,51.156
2025-08-27 06:15,252.82,63.205
2025-08-27 06:30,292.00,72.999
2025-08-27 06:45,340.51,85.127
2025-08-27 07:00,380.35,95.087
2025-08-27 07:15,374.84,93.710
2025-08-27 07:30,377.76,94.441
2025-08-27 07:45,373.68,93.420
2025-08-27 08:00,376.51,94.128
2025-08-27 08:15,377.48,94.371
2025-08-27 08:30,381.81,95.453
2025-08-27 08:45,389.46,97.366
2025-08-27 09:00,374.36,93.591
2025-08-27 09:15,389.52,97.379
2025-08-27 09:30,383.90,95.976
2025-08-27 09:45,374.80,93.699
2025-08-27 10:00,386.15,96.538
2025-08-27 10:15,388.38,97.094
2025-08-27 10:30,381.95,95.486
2025-08-27 10:45,387.74,96.934
2025-08-27 11:00,396.08,99.021
2025-08-27 11:15,397.19,99.297
2025-08-27 11:30,397.36,99.340
2025-08-27 11:45,406.66,101.665
2025-08-27 12:00,415.87,103.969
2025-08-27 12:15,430.79,107.697
2025-08-27 12:30,430.16,107.540
2025-08-27 12:45,441.23,110.309
2025-08-27 13:00,461.68,115.419
2025-08-27 13:15,470.61,117.652
2025-08-27 13:30,475.31,118.828
2025-08-27 13:45,492.03,123.008
2025-08-27 14:00,500.35,125.087
2025-08-27 14:15,519.44,129.861
2025-08-27 14:30,513.76,128.439
2025-08-27 14:45,534.76,133.691
2025-08-27 15:00,532.29,133.073
2025-08-27 15:15,536.77,134.193
2025-08-27 15:30,548.66,137.165
2025-08-27 15:45,542.02,135.506
2025-08-27 16:00,538.09,134.523
2025-08-27 16:15,525.16,131.289
2025-08-27 16:30,524.98,131.244
2025-08-27 16:45,517.23,129.307
2025-08-27 17:00,493.72,123.431
2025-08-27 17:15,493.18,123.295
2025-08-27 17:30,482.82,120.706
2025-08-27 17:45,413.93,103.483
2025-08-27 18:00,367.83,91.956
2025-08-27 18:15,316.61,79.153
2025-08-27 18:30,258.83,64.709
2025-08-27 18:45,197.46,49.364
2025-08-27 19:00,161.65,40.414
2025-08-27 19:15,145.04,36.261
2025-08-27 19:30,142.50,35.624
2025-08-27 19:45,144.24,36.060
2025-08-27 20:00,140.01,35.003
2025-08-27 20:15,128.62,32.156
2025-08-27 20:30,128.09,32.022
2025-08-27 20:45,116.36,29.090
2025-08-27 21:00,123.31,30.826
2025-08-27 21:15,121.65,30.413
2025-08-27 21:30,115.12,28.780
2025-08-27 21:45,119.17,29.791
2025-08-27 22:00,121.15,30.287
2025-08-27 22:15,114.74,28.684
2025-08-27 22:30,122.94,30.736
2025-08-27 22:45,115.77,28.943
2025-08-27 23:00,112.46,28.116
2025-08-27 23:15,126.19,31.548
2025-08-27 23:30,125.00,31.250
2025-08-27 23:45,127.03,31.758
2025-08-28 00:00,117.20,29.300
2025-08-28 00:15,117.08,29.269
2025-08-28 00:30,126.76,31.690
2025-08-28 00:45,126.80,31.700
2025-08-28 01:00,112.57,28.144
2025-08-28 01:15,123.09,30.773
2025-08-28 01:30,113.48,28.370
2025-08-28 01:45,127.01,31.752
2025-08-28 02:00,125.57,31.393
2025-08-28 02:15,122.50,30.626
2025-08-28 02:30,114.06,28.515
2025-08-28 02:45,125.53,31.384
2025-08-28 03:00,125.36,31.340
2025-08-28 03:15,126.20,31.549
2025-08-28 03:30,118.48,29.619
2025-08-28 03:45,197.87,49.468
2025-08-28 04:00,117.41,29.352
2025-08-28 04:15,125.54,31.384
2025-08-28 04:30,117.86,29.465
2025-08-28 04:45,113.96,28.489
2025-08-28 05:00,124.71,31.178
2025-08-28 05:15,125.09,31.273
2025-08-28 05:30,111.52,27.879
2025-08-28 05:45,166.95,41.739
2025-08-28 06:00,199.37,49.843
2025-08-28 06:15,245.88,61.470
2025-08-28 06:30,290.95,72.738
2025-08-28 06:45,339.51,84.876
2025-08-28 07:00,380.23,95.058
2025-08-28 07:15,381.38,95.346
2025-08-28 07:30,382.18,95.546
2025-08-28 07:45,388.19,97.048
2025-08-28 08:00,375.20,93.799
2025-08-28 08:15,374.67,93.667
2025-08-28 08:30,389.09,97.273
2025-08-28 08:45,387.33,96.832
2025-08-28 09:00,383.28,95.819
2025-08-28 09:15,376.59,94.148
2025-08-28 09:30,389.82,97.454
2025-08-28 09:45,383.05,95.764
2025-08-28 10:00,379.83,94.959
2025-08-28 10:15,393.09,98.272
2025-08-28 10:30,382.07,95.516
2025-08-28 10:45,390.51,97.627
2025-08-28 11:00,392.12,98.031
2025-08-28 11:15,395.59,98.898
2025-08-28 11:30,393.80,98.450
2025-08-28 11:45,400.13,100.033
2025-08-28 12:00,414.99,103.746
2025-08-28 12:15,419.74,104.936
2025-08-28 12:30,439.73,109.932
2025-08-28 12:45,435.08,108.771
2025-08-28 13:00,453.15,113.287
2025-08-28 13:15,460.50,115.125
2025-08-28 13:30,476.81,119.202
2025-08-28 13:45,491.76,122.939
2025-08-28 14:00,507.63,126.908
2025-08-28 14:15,506.54,126.635
2025-08-28 14:30,521.57,130.393
2025-08-28 14:45,534.44,133.610
2025-08-28 15:00,539.22,134.804
2025-08-28 15:15,541.28,135.320
2025-08-28 15:30,548.93,137.232
2025-08-28 15:45,530.05,132.513
2025-08-28 16:00,533.12,133.280
2025-08-28 16:15,533.91,133.477
2025-08-28 16:30,529.93,132.481
2025-08-28 16:45,519.60,129.901
2025-08-28 17:00,498.36,124.591
2025-08-28 17:15,490.17,122.543
2025-08-28 17:30,470.67,117.667
2025-08-28 17:45,426.68,106.669
2025-08-28 18:00,365.79,91.447
2025-08-28 18:15,311.40,77.849
2025-08-28 18:30,249.61,62.403
2025-08-28 18:45,198.43,49.607
2025-08-28 19:00,162.45,40.613
2025-08-28 19:15,150.37,37.592
2025-08-28 19:30,145.93,36.483
2025-08-28 19:45,141.28,35.320
2025-08-28 20:00,131.82,32.956
2025-08-28 20:15,127.07,31.767
2025-08-28 20:30,125.38,31.345
2025-08-28 20:45,116.92,29.231
2025-08-28 21:00,127.63,31.907
2025-08-28 21:15,116.02,29.005
2025-08-28 21:30,127.13,31.783
2025-08-28 21:45,122.07,30.516
2025-08-28 22:00,129.70,32.425
