Name,SAMPLE CUSTOMER
Address,"123 Industrial Way, San Diego, CA"
Account Number,1234567890
Service,Electric

Meter Number,Date,Start Time,Duration,Consumption,Generation,Net
05551234,8/20/2025,19:15,15,36.3258,0,36.3258
05551234,8/20/2025,19:30,15,36.5955,0,36.5955
05551234,8/20/2025,19:45,15,33.9760,0,33.9760
05551234,8/20/2025,20:00,15,32.2131,0,32.2131
05551234,8/20/2025,20:15,15,30.9541,0,30.9541
05551234,8/20/2025,20:30,15,33.8994,0,33.8994
05551234,8/20/2025,20:45,15,31.6483,0,31.6483
05551234,8/20/2025,21:00,15,31.9266,0,31.9266
05551234,8/20/2025,21:15,15,32.5400,0,32.5400
05551234,8/20/2025,21:30,15,30.4954,0,30.4954
05551234,8/20/2025,21:45,15,28.9316,0,28.9316
05551234,8/20/2025,22:00,15,31.2043,0,31.2043
05551234,8/20/2025,22:15,15,30.8629,0,30.8629
05551234,8/20/2025,22:30,15,30.9169,0,30.9169
05551234,8/20/2025,22:45,15,28.7169,0,28.7169
05551234,8/20/2025,23:00,15,30.0596,0,30.0596
05551234,8/20/2025,23:15,15,29.6856,0,29.6856
05551234,8/20/2025,23:30,15,31.4155,0,31.4155
05551234,8/20/2025,23:45,15,30.0050,0,30.0050
05551234,8/21/2025,0:00,15,28.6043,0,28.6043
05551234,8/21/2025,0:15,15,29.0788,0,29.0788
05551234,8/21/2025,0:30,15,32.0886,0,32.0886
05551234,8/21/2025,0:45,15,28.6878,0,28.6878
05551234,8/21/2025,1:00,15,31.7290,0,31.7290
05551234,8/21/2025,1:15,15,30.6354,0,30.6354
05551234,8/21/2025,1:30,15,30.2160,0,30.2160
05551234,8/21/2025,1:45,15,31.1704,0,31.1704
05551234,8/21/2025,2:00,15,30.7046,0,30.7046
05551234,8/21/2025,2:15,15,27.8152,0,27.8152
05551234,8/21/2025,2:30,15,31.3807,0,31.3807
05551234,8/21/2025,2:45,15,31.9809,0,31.9809
05551234,8/21/2025,3:00,15,27.9868,0,27.9868
05551234,8/21/2025,3:15,15,30.5305,0,30.5305
05551234,8/21/2025,3:30,15,29.3949,0,29.3949
05551234,8/21/2025,3:45,15,29.9120,0,29.9120
05551234,8/21/2025,4:00,15,30.9723,0,30.9723
05551234,8/21/2025,4:15,15,29.7991,0,29.7991
05551234,8/21/2025,4:30,15,32.2489,0,32.2489
05551234,8/21/2025,4:45,15,29.9659,0,29.9659
05551234,8/21/2025,5:00,15,29.5937,0,29.5937
05551234,8/21/2025,5:15,15,31.2456,0,31.2456
05551234,8/21/2025,5:30,15,30.4717,0,30.4717
05551234,8/21/2025,5:45,15,39.0400,0,39.0400
05551234,8/21/2025,6:00,15,51.0702,0,51.0702
05551234,8/21/2025,6:15,15,60.3069,0,60.3069
05551234,8/21/2025,6:30,15,75.5539,0,75.5539
05551234,8/21/2025,6:45,15,85.8701,0,85.8701
05551234,8/21/2025,7:00,15,96.1725,0,96.1725
05551234,8/21/2025,7:15,15,95.4543,0,95.4543
05551234,8/21/2025,7:30,15,96.4669,0,96.4669
05551234,8/21/2025,7:45,15,95.6292,0,95.6292
05551234,8/21/2025,8:00,15,94.8935,0,94.8935
05551234,8/21/2025,8:15,15,94.7737,0,94.7737
05551234,8/21/2025,8:30,15,93.5860,0,93.5860
05551234,8/21/2025,8:45,15,95.0818,0,95.0818
05551234,8/21/2025,9:00,15,94.0758,0,94.0758
05551234,8/21/2025,9:15,15,93.6755,0,93.6755
05551234,8/21/2025,9:30,15,96.8450,0,96.8450
05551234,8/21/2025,9:45,15,93.5817,0,93.5817
05551234,8/21/2025,10:00,15,97.8398,0,97.8398
05551234,8/21/2025,10:15,15,97.2133,0,97.2133
05551234,8/21/2025,10:30,15,96.7866,0,96.7866
05551234,8/21/2025,10:45,15,97.3300,0,97.3300
05551234,8/21/2025,11:00,15,96.6783,0,96.6783
05551234,8/21/2025,11:15,15,99.6979,0,99.6979
05551234,8/21/2025,11:30,15,102.3803,0,102.3803
05551234,8/21/2025,11:45,15,101.3534,0,101.3534
05551234,8/21/2025,12:00,15,103.0514,0,103.0514
05551234,8/21/2025,12:15,15,107.7503,0,107.7503
05551234,8/21/2025,12:30,15,109.7631,0,109.7631
05551234,8/21/2025,12:45,15,112.3990,0,112.3990
05551234,8/21/2025,13:00,15,115.1806,0,115.1806
05551234,8/21/2025,13:15,15,116.7279,0,116.7279
05551234,8/21/2025,13:30,15,119.0810,0,119.0810
05551234,8/21/2025,13:45,15,123.4480,0,123.4480
05551234,8/21/2025,14:00,15,124.3031,0,124.3031
05551234,8/21/2025,14:15,15,126.0589,0,126.0589
05551234,8/21/2025,14:30,15,132.1624,0,132.1624
05551234,8/21/2025,14:45,15,131.2830,0,131.2830
05551234,8/21/2025,15:00,15,132.2915,0,132.2915
05551234,8/21/2025,15:15,15,133.9590,0,133.9590
05551234,8/21/2025,15:30,15,135.6558,0,135.6558
05551234,8/21/2025,15:45,15,134.0337,0,134.0337
05551234,8/21/2025,16:00,15,135.8215,0,135.8215
05551234,8/21/2025,16:15,15,133.4210,0,133.4210
05551234,8/21/2025,16:30,15,129.0977,0,129.0977
05551234,8/21/2025,16:45,15,130.0449,0,130.0449
05551234,8/21/2025,17:00,15,127.0386,0,127.0386
05551234,8/21/2025,17:15,15,120.6226,0,120.6226
05551234,8/21/2025,17:30,15,119.6220,0,119.6220
05551234,8/21/2025,17:45,15,106.7162,0,106.7162
05551234,8/21/2025,18:00,15,90.6200,0,90.6200
05551234,8/21/2025,18:15,15,75.9847,0,75.9847
05551234,8/21/2025,18:30,15,63.2784,0,63.2784
05551234,8/21/2025,18:45,15,50.7764,0,50.7764
05551234,8/21/2025,19:00,15,40.4290,0,40.4290
05551234,8/21/2025,19:15,15,38.0551,0,38.0551
05551234,8/21/2025,19:30,15,34.4389,0,34.4389
05551234,8/21/2025,19:45,15,36.1295,0,36.1295
05551234,8/21/2025,20:00,15,34.4782,0,34.4782
05551234,8/21/2025,20:15,15,34.4326,0,34.4326
05551234,8/21/2025,20:30,15,31.3207,0,31.3207
05551234,8/21/2025,20:45,15,31.7391,0,31.7391
05551234,8/21/2025,21:00,15,28.9621,0,28.9621
05551234,8/21/2025,21:15,15,29.4028,0,29.4028
05551234,8/21/2025,21:30,15,28.2745,0,28.2745
05551234,8/21/2025,21:45,15,30.7837,0,30.7837
05551234,8/21/2025,22:00,15,32.1465,0,32.1465
05551234,8/21/2025,22:15,15,31.9495,0,31.9495
05551234,8/21/2025,22:30,15,28.8103,0,28.8103
05551234,8/21/2025,22:45,15,48.5870,0,48.5870
05551234,8/21/2025,23:00,15,30.8185,0,30.8185
05551234,8/21/2025,23:15,15,31.6627,0,31.6627
05551234,8/21/2025,23:30,15,28.8586,0,28.8586
05551234,8/21/2025,23:45,15,30.4167,0,30.4167
05551234,8/22/2025,0:00,15,28.2670,0,28.2670
05551234,8/22/2025,0:15,15,29.1146,0,29.1146
05551234,8/22/2025,0:30,15,31.1705,0,31.1705
05551234,8/22/2025,0:45,15,29.3505,0,29.3505
05551234,8/22/2025,1:00,15,29.3120,0,29.3120
05551234,8/22/2025,1:15,15,30.2197,0,30.2197
05551234,8/22/2025,1:30,15,30.8229,0,30.8229
05551234,8/22/2025,1:45,15,28.9726,0,28.9726
05551234,8/22/2025,2:00,15,30.5788,0,30.5788
05551234,8/22/2025,2:15,15,30.8457,0,30.8457
05551234,8/22/2025,2:30,15,29.7923,0,29.7923
05551234,8/22/2025,2:45,15,28.8729,0,28.8729
05551234,8/22/2025,3:00,15,29.9564,0,29.9564
05551234,8/22/2025,3:15,15,28.0260,0,28.0260
05551234,8/22/2025,3:30,15,28.4560,0,28.4560
05551234,8/22/2025,3:45,15,31.9184,0,31.9184
05551234,8/22/2025,4:00,15,29.6489,0,29.6489
05551234,8/22/2025,4:15,15,30.8979,0,30.8979
05551234,8/22/2025,4:30,15,31.1423,0,31.1423
05551234,8/22/2025,4:45,15,32.0805,0,32.0805
05551234,8/22/2025,5:00,15,31.2376,0,31.2376
05551234,8/22/2025,5:15,15,28.6423,0,28.6423
05551234,8/22/2025,5:30,15,29.5638,0,29.5638
05551234,8/22/2025,5:45,15,41.0657,0,41.0657
05551234,8/22/2025,6:00,15,51.6396,0,51.6396
05551234,8/22/2025,6:15,15,64.4556,0,64.4556
05551234,8/22/2025,6:30,15,74.1603,0,74.1603
05551234,8/22/2025,6:45,15,83.4297,0,83.4297
05551234,8/22/2025,7:00,15,92.9577,0,92.9577
05551234,8/22/2025,7:15,15,95.0091,0,95.0091
05551234,8/22/2025,7:30,15,94.7253,0,94.7253
05551234,8/22/2025,7:45,15,93.3922,0,93.3922
05551234,8/22/2025,8:00,15,93.1796,0,93.1796
05551234,8/22/2025,8:15,15,94.2195,0,94.2195
05551234,8/22/2025,8:30,15,96.8315,0,96.8315
05551234,8/22/2025,8:45,15,95.2206,0,95.2206
05551234,8/22/2025,9:00,15,96.6383,0,96.6383
05551234,8/22/2025,9:15,15,93.6623,0,93.6623
05551234,8/22/2025,9:30,15,93.2040,0,93.2040
05551234,8/22/2025,9:45,15,94.2582,0,94.2582
05551234,8/22/2025,10:00,15,94.3199,0,94.3199
05551234,8/22/2025,10:15,15,97.6572,0,97.6572
05551234,8/22/2025,10:30,15,95.8885,0,95.8885
05551234,8/22/2025,10:45,15,99.5278,0,99.5278
05551234,8/22/2025,11:00,15,96.5484,0,96.5484
05551234,8/22/2025,11:15,15,97.7305,0,97.7305
05551234,8/22/2025,11:30,15,99.5911,0,99.5911
05551234,8/22/2025,11:45,15,100.7945,0,100.7945
05551234,8/22/2025,12:00,15,102.5921,0,102.5921
05551234,8/22/2025,12:15,15,107.6716,0,107.6716
05551234,8/22/2025,12:30,15,106.3466,0,106.3466
05551234,8/22/2025,12:45,15,109.5540,0,109.5540
05551234,8/22/2025,13:00,15,112.3901,0,112.3901
05551234,8/22/2025,13:15,15,117.3346,0,117.3346
05551234,8/22/2025,13:30,15,121.2538,0,121.2538
05551234,8/22/2025,13:45,15,124.4252,0,124.4252
05551234,8/22/2025,14:00,15,126.4301,0,126.4301
05551234,8/22/2025,14:15,15,127.7221,0,127.7221
05551234,8/22/2025,14:30,15,132.4493,0,132.4493
05551234,8/22/2025,14:45,15,133.5394,0,133.5394
05551234,8/22/2025,15:00,15,132.7683,0,132.7683
05551234,8/22/2025,15:15,15,133.0463,0,133.0463
05551234,8/22/2025,15:30,15,135.4302,0,135.4302
05551234,8/22/2025,15:45,15,136.8447,0,136.8447
05551234,8/22/2025,16:00,15,134.9965,0,134.9965
05551234,8/22/2025,16:15,15,130.1174,0,130.1174
05551234,8/22/2025,16:30,15,129.7419,0,129.7419
05551234,8/22/2025,16:45,15,129.1734,0,129.1734
05551234,8/22/2025,17:00,15,126.6599,0,126.6599
05551234,8/22/2025,17:15,15,122.9391,0,122.9391
05551234,8/22/2025,17:30,15,117.0710,0,117.0710
05551234,8/22/2025,17:45,15,106.9028,0,106.9028
05551234,8/22/2025,18:00,15,90.9527,0,90.9527
05551234,8/22/2025,18:15,15,76.5821,0,76.5821
05551234,8/22/2025,18:30,15,66.0754,0,66.0754
05551234,8/22/2025,18:45,15,53.1897,0,53.1897
05551234,8/22/2025,19:00,15,40.4337,0,40.4337
05551234,8/22/2025,19:15,15,37.0219,0,37.0219
05551234,8/22/2025,19:30,15,37.3613,0,37.3613
05551234,8/22/2025,19:45,15,34.2520,0,34.2520
05551234,8/22/2025,20:00,15,35.2048,0,35.2048
05551234,8/22/2025,20:15,15,31.5194,0,31.5194
05551234,8/22/2025,20:30,15,31.7232,0,31.7232
05551234,8/22/2025,20:45,15,33.3226,0,33.3226
05551234,8/22/2025,21:00,15,29.4027,0,29.4027
05551234,8/22/2025,21:15,15,30.7767,0,30.7767
05551234,8/22/2025,21:30,15,30.9550,0,30.9550
05551234,8/22/2025,21:45,15,31.3867,0,31.3867
05551234,8/22/2025,22:00,15,28.2592,0,28.2592
05551234,8/22/2025,22:15,15,31.4665,0,31.4665
05551234,8/22/2025,22:30,15,27.9960,0,27.9960
05551234,8/22/2025,22:45,15,30.4494,0,30.4494
05551234,8/22/2025,23:00,15,28.8517,0,28.8517
05551234,8/22/2025,23:15,15,30.0314,0,30.0314
05551234,8/22/2025,23:30,15,28.2085,0,28.2085
05551234,8/22/2025,23:45,15,30.2334,0,30.2334
05551234,8/23/2025,0:00,15,28.1375,0,28.1375
05551234,8/23/2025,0:15,15,29.5062,0,29.5062
05551234,8/23/2025,0:30,15,31.9249,0,31.9249
05551234,8/23/2025,0:45,15,28.3024,0,28.3024
05551234,8/23/2025,1:00,15,30.5835,0,30.5835
05551234,8/23/2025,1:15,15,31.6289,0,31.6289
05551234,8/23/2025,1:30,15,28.2104,0,28.2104
05551234,8/23/2025,1:45,15,28.6892,0,28.6892
05551234,8/23/2025,2:00,15,30.2698,0,30.2698
05551234,8/23/2025,2:15,15,31.4310,0,31.4310
05551234,8/23/2025,2:30,15,29.3795,0,29.3795
05551234,8/23/2025,2:45,15,31.9338,0,31.9338
05551234,8/23/2025,3:00,15,27.9730,0,27.9730
05551234,8/23/2025,3:15,15,28.9257,0,28.9257
05551234,8/23/2025,3:30,15,28.2514,0,28.2514
05551234,8/23/2025,3:45,15,28.7347,0,28.7347
05551234,8/23/2025,4:00,15,30.4081,0,30.4081
05551234,8/23/2025,4:15,15,28.8262,0,28.8262
05551234,8/23/2025,4:30,15,29.3093,0,29.3093
05551234,8/23/2025,4:45,15,30.3370,0,30.3370
05551234,8/23/2025,5:00,15,32.2543,0,32.2543
05551234,8/23/2025,5:15,15,30.8248,0,30.8248
05551234,8/23/2025,5:30,15,28.7736,0,28.7736
05551234,8/23/2025,5:45,15,30.3532,0,30.3532
05551234,8/23/2025,6:00,15,31.3597,0,31.3597
05551234,8/23/2025,6:15,15,29.8695,0,29.8695
05551234,8/23/2025,6:30,15,31.2308,0,31.2308
05551234,8/23/2025,6:45,15,32.8858,0,32.8858
05551234,8/23/2025,7:00,15,31.6513,0,31.6513
05551234,8/23/2025,7:15,15,33.4322,0,33.4322
05551234,8/23/2025,7:30,15,29.9248,0,29.9248
05551234,8/23/2025,7:45,15,32.3380,0,32.3380
05551234,8/23/2025,8:00,15,31.4261,0,31.4261
05551234,8/23/2025,8:15,15,34.0837,0,34.0837
05551234,8/23/2025,8:30,15,34.5558,0,34.5558
05551234,8/23/2025,8:45,15,35.2556,0,35.2556
05551234,8/23/2025,9:00,15,32.0066,0,32.0066
05551234,8/23/2025,9:15,15,36.3187,0,36.3187
05551234,8/23/2025,9:30,15,34.1834,0,34.1834
05551234,8/23/2025,9:45,15,37.5445,0,37.5445
05551234,8/23/2025,10:00,15,36.2404,0,36.2404
05551234,8/23/2025,10:15,15,38.9066,0,38.9066
05551234,8/23/2025,10:30,15,37.9233,0,37.9233
05551234,8/23/2025,10:45,15,37.7343,0,37.7343
05551234,8/23/2025,11:00,15,40.6963,0,40.6963
05551234,8/23/2025,11:15,15,40.7300,0,40.7300
05551234,8/23/2025,11:30,15,42.2413,0,42.2413
05551234,8/23/2025,11:45,15,40.5627,0,40.5627
05551234,8/23/2025,12:00,15,45.4096,0,45.4096
05551234,8/23/2025,12:15,15,43.2768,0,43.2768
05551234,8/23/2025,12:30,15,44.3072,0,44.3072
05551234,8/23/2025,12:45,15,48.2778,0,48.2778
05551234,8/23/2025,13:00,15,51.3200,0,51.3200
05551234,8/23/2025,13:15,15,49.5605,0,49.5605
05551234,8/23/2025,13:30,15,53.1775,0,53.1775
05551234,8/23/2025,13:45,15,54.6280,0,54.6280
05551234,8/23/2025,14:00,15,52.8000,0,52.8000
05551234,8/23/2025,14:15,15,57.2799,0,57.2799
05551234,8/23/2025,14:30,15,55.4580,0,55.4580
05551234,8/23/2025,14:45,15,55.7791,0,55.7791
05551234,8/23/2025,15:00,15,56.6127,0,56.6127
05551234,8/23/2025,15:15,15,58.8741,0,58.8741
05551234,8/23/2025,15:30,15,57.3365,0,57.3365
05551234,8/23/2025,15:45,15,55.6773,0,55.6773
05551234,8/23/2025,16:00,15,54.7216,0,54.7216
05551234,8/23/2025,16:15,15,54.9482,0,54.9482
05551234,8/23/2025,16:30,15,51.3736,0,51.3736
05551234,8/23/2025,16:45,15,49.8177,0,49.8177
05551234,8/23/2025,17:00,15,50.4960,0,50.4960
05551234,8/23/2025,17:15,15,46.1632,0,46.1632
05551234,8/23/2025,17:30,15,44.2076,0,44.2076
05551234,8/23/2025,17:45,15,44.9730,0,44.9730
05551234,8/23/2025,18:00,15,42.8828,0,42.8828
05551234,8/23/2025,18:15,15,41.6412,0,41.6412
05551234,8/23/2025,18:30,15,40.5448,0,40.5448
05551234,8/23/2025,18:45,15,35.7169,0,35.7169
05551234,8/23/2025,19:00,15,34.5812,0,34.5812
05551234,8/23/2025,19:15,15,34.8339,0,34.8339
05551234,8/23/2025,19:30,15,33.1495,0,33.1495
05551234,8/23/2025,19:45,15,34.8430,0,34.8430
05551234,8/23/2025,20:00,15,32.9584,0,32.9584
05551234,8/23/2025,20:15,15,31.8757,0,31.8757
05551234,8/23/2025,20:30,15,31.3355,0,31.3355
05551234,8/23/2025,20:45,15,29.9937,0,29.9937
05551234,8/23/2025,21:00,15,28.9981,0,28.9981
05551234,8/23/2025,21:15,15,31.5786,0,31.5786
05551234,8/23/2025,21:30,15,28.2885,0,28.2885
05551234,8/23/2025,21:45,15,31.3202,0,31.3202
05551234,8/23/2025,22:00,15,29.4998,0,29.4998
05551234,8/23/2025,22:15,15,29.7151,0,29.7151
05551234,8/23/2025,22:30,15,32.2262,0,32.2262
05551234,8/23/2025,22:45,15,27.8533,0,27.8533
05551234,8/23/2025,23:00,15,29.6720,0,29.6720
05551234,8/23/2025,23:15,15,31.0134,0,31.0134
05551234,8/23/2025,23:30,15,28.7328,0,28.7328
05551234,8/23/2025,23:45,15,30.7044,0,30.7044
05551234,8/24/2025,0:00,15,31.6898,0,31.6898
05551234,8/24/2025,0:15,15,29.3163,0,29.3163
05551234,8/24/2025,0:30,15,29.5230,0,29.5230
05551234,8/24/2025,0:45,15,31.7884,0,31.7884
05551234,8/24/2025,1:00,15,29.5421,0,29.5421
05551234,8/24/2025,1:15,15,28.6587,0,28.6587
05551234,8/24/2025,1:30,15,30.9844,0,30.9844
05551234,8/24/2025,1:45,15,30.0988,0,30.0988
05551234,8/24/2025,2:00,15,29.8308,0,29.8308
05551234,8/24/2025,2:15,15,31.7487,0,31.7487
05551234,8/24/2025,2:30,15,32.1036,0,32.1036
05551234,8/24/2025,2:45,15,31.5830,0,31.5830
05551234,8/24/2025,3:00,15,30.4644,0,30.4644
05551234,8/24/2025,3:15,15,32.2626,0,32.2626
05551234,8/24/2025,3:30,15,29.4070,0,29.4070
05551234,8/24/2025,3:45,15,30.7058,0,30.7058
05551234,8/24/2025,4:00,15,29.1612,0,29.1612
05551234,8/24/2025,4:15,15,32.1845,0,32.1845
05551234,8/24/2025,4:30,15,31.6756,0,31.6756
05551234,8/24/2025,4:45,15,31.5865,0,31.5865
05551234,8/24/2025,5:00,15,30.6874,0,30.6874
05551234,8/24/2025,5:15,15,30.4836,0,30.4836
05551234,8/24/2025,5:30,15,29.8271,0,29.8271
05551234,8/24/2025,5:45,15,31.2938,0,31.2938
05551234,8/24/2025,6:00,15,32.3217,0,32.3217
05551234,8/24/2025,6:15,15,30.4824,0,30.4824
05551234,8/24/2025,6:30,15,29.1676,0,29.1676
05551234,8/24/2025,6:45,15,31.0287,0,31.0287
05551234,8/24/2025,7:00,15,32.8737,0,32.8737
05551234,8/24/2025,7:15,15,33.7859,0,33.7859
05551234,8/24/2025,7:30,15,32.1511,0,32.1511
05551234,8/24/2025,7:45,15,30.5770,0,30.5770
05551234,8/24/2025,8:00,15,31.8595,0,31.8595
05551234,8/24/2025,8:15,15,33.8691,0,33.8691
05551234,8/24/2025,8:30,15,31.7117,0,31.7117
05551234,8/24/2025,8:45,15,32.3067,0,32.3067
05551234,8/24/2025,9:00,15,32.6897,0,32.6897
05551234,8/24/2025,9:15,15,34.8566,0,34.8566
05551234,8/24/2025,9:30,15,36.5560,0,36.5560
05551234,8/24/2025,9:45,15,33.9703,0,33.9703
05551234,8/24/2025,10:00,15,38.0733,0,38.0733
05551234,8/24/2025,10:15,15,35.8864,0,35.8864
05551234,8/24/2025,10:30,15,39.7802,0,39.7802
05551234,8/24/2025,10:45,15,40.8662,0,40.8662
05551234,8/24/2025,11:00,15,41.4636,0,41.4636
05551234,8/24/2025,11:15,15,41.3548,0,41.3548
05551234,8/24/2025,11:30,15,40.7194,0,40.7194
05551234,8/24/2025,11:45,15,44.5646,0,44.5646
05551234,8/24/2025,12:00,15,44.7429,0,44.7429
05551234,8/24/2025,12:15,15,45.7613,0,45.7613
05551234,8/24/2025,12:30,15,45.8978,0,45.8978
05551234,8/24/2025,12:45,15,48.0908,0,48.0908
05551234,8/24/2025,13:00,15,48.0771,0,48.0771
05551234,8/24/2025,13:15,15,49.3373,0,49.3373
05551234,8/24/2025,13:30,15,53.5665,0,53.5665
05551234,8/24/2025,13:45,15,52.4314,0,52.4314
05551234,8/24/2025,14:00,15,55.2344,0,55.2344
05551234,8/24/2025,14:15,15,53.7671,0,53.7671
05551234,8/24/2025,14:30,15,58.6650,0,58.6650
05551234,8/24/2025,14:45,15,56.6905,0,56.6905
05551234,8/24/2025,15:00,15,56.4070,0,56.4070
05551234,8/24/2025,15:15,15,57.7897,0,57.7897
05551234,8/24/2025,15:30,15,57.6331,0,57.6331
05551234,8/24/2025,15:45,15,54.5663,0,54.5663
05551234,8/24/2025,16:00,15,54.0456,0,54.0456
05551234,8/24/2025,16:15,15,56.3572,0,56.3572
05551234,8/24/2025,16:30,15,54.2476,0,54.2476
05551234,8/24/2025,16:45,15,52.1819,0,52.1819
05551234,8/24/2025,17:00,15,48.9519,0,48.9519
05551234,8/24/2025,17:15,15,46.1304,0,46.1304
05551234,8/24/2025,17:30,15,47.3857,0,47.3857
05551234,8/24/2025,17:45,15,42.6639,0,42.6639
05551234,8/24/2025,18:00,15,43.6868,0,43.6868
05551234,8/24/2025,18:15,15,40.0279,0,40.0279
05551234,8/24/2025,18:30,15,37.7409,0,37.7409
05551234,8/24/2025,18:45,15,35.5149,0,35.5149
05551234,8/24/2025,19:00,15,34.6508,0,34.6508
05551234,8/24/2025,19:15,15,33.3788,0,33.3788
05551234,8/24/2025,19:30,15,32.8640,0,32.8640
05551234,8/24/2025,19:45,15,32.5147,0,32.5147
05551234,8/24/2025,20:00,15,32.1132,0,32.1132
05551234,8/24/2025,20:15,15,32.5353,0,32.5353
05551234,8/24/2025,20:30,15,31.0587,0,31.0587
05551234,8/24/2025,20:45,15,31.4345,0,31.4345
05551234,8/24/2025,21:00,15,29.3822,0,29.3822
05551234,8/24/2025,21:15,15,31.3205,0,31.3205
05551234,8/24/2025,21:30,15,28.9551,0,28.9551
05551234,8/24/2025,21:45,15,29.6644,0,29.6644
05551234,8/24/2025,22:00,15,32.1340,0,32.1340
05551234,8/24/2025,22:15,15,29.8140,0,29.8140
05551234,8/24/2025,22:30,15,29.5886,0,29.5886
05551234,8/24/2025,22:45,15,29.1103,0,29.1103
05551234,8/24/2025,23:00,15,28.1509,0,28.1509
05551234,8/24/2025,23:15,15,29.8236,0,29.8236
05551234,8/24/2025,23:30,15,28.7590,0,28.7590
05551234,8/24/2025,23:45,15,28.1141,0,28.1141
05551234,8/25/2025,0:00,15,27.9756,0,27.9756
05551234,8/25/2025,0:15,15,30.4291,0,30.4291
05551234,8/25/2025,0:30,15,28.5550,0,28.5550
05551234,8/25/2025,0:45,15,28.8857,0,28.8857
05551234,8/25/2025,1:00,15,30.1032,0,30.1032
05551234,8/25/2025,1:15,15,30.3488,0,30.3488
05551234,8/25/2025,1:30,15,31.8154,0,31.8154
05551234,8/25/2025,1:45,15,31.0564,0,31.0564
05551234,8/25/2025,2:00,15,30.2789,0,30.2789
05551234,8/25/2025,2:15,15,28.5687,0,28.5687
05551234,8/25/2025,2:30,15,30.6896,0,30.6896
05551234,8/25/2025,2:45,15,30.3544,0,30.3544
05551234,8/25/2025,3:00,15,31.8786,0,31.8786
05551234,8/25/2025,3:15,15,31.2970,0,31.2970
05551234,8/25/2025,3:30,15,27.9284,0,27.9284
05551234,8/25/2025,3:45,15,30.1175,0,30.1175
05551234,8/25/2025,4:00,15,30.0182,0,30.0182
05551234,8/25/2025,4:15,15,29.5723,0,29.5723
05551234,8/25/2025,4:30,15,30.8900,0,30.8900
05551234,8/25/2025,4:45,15,27.9678,0,27.9678
05551234,8/25/2025,5:00,15,31.3406,0,31.3406
05551234,8/25/2025,5:15,15,30.3300,0,30.3300
05551234,8/25/2025,5:30,15,29.9455,0,29.9455
05551234,8/25/2025,5:45,15,38.8918,0,38.8918
05551234,8/25/2025,6:00,15,49.9449,0,49.9449
05551234,8/25/2025,6:15,15,61.8038,0,61.8038
05551234,8/25/2025,6:30,15,71.6402,0,71.6402
05551234,8/25/2025,6:45,15,84.3952,0,84.3952
05551234,8/25/2025,7:00,15,95.2600,0,95.2600
05551234,8/25/2025,7:15,15,96.0062,0,96.0062
05551234,8/25/2025,7:30,15,92.9494,0,92.9494
05551234,8/25/2025,7:45,15,94.0870,0,94.0870
05551234,8/25/2025,8:00,15,94.3637,0,94.3637
05551234,8/25/2025,8:15,15,93.7357,0,93.7357
05551234,8/25/2025,8:30,15,93.7858,0,93.7858
05551234,8/25/2025,8:45,15,96.1150,0,96.1150
05551234,8/25/2025,9:00,15,94.8841,0,94.8841
05551234,8/25/2025,9:15,15,94.1525,0,94.1525
05551234,8/25/2025,9:30,15,97.1911,0,97.1911
05551234,8/25/2025,9:45,15,95.6251,0,95.6251
05551234,8/25/2025,10:00,15,94.5141,0,94.5141
05551234,8/25/2025,10:15,15,96.4484,0,96.4484
05551234,8/25/2025,10:30,15,97.3637,0,97.3637
05551234,8/25/2025,10:45,15,95.2718,0,95.2718
05551234,8/25/2025,11:00,15,97.5495,0,97.5495
05551234,8/25/2025,11:15,15,98.8803,0,98.8803
05551234,8/25/2025,11:30,15,102.3706,0,102.3706
05551234,8/25/2025,11:45,15,99.9686,0,99.9686
05551234,8/25/2025,12:00,15,105.5647,0,105.5647
05551234,8/25/2025,12:15,15,106.5072,0,106.5072
05551234,8/25/2025,12:30,15,107.1983,0,107.1983
05551234,8/25/2025,12:45,15,112.2189,0,112.2189
05551234,8/25/2025,13:00,15,115.0531,0,115.0531
05551234,8/25/2025,13:15,15,115.6883,0,115.6883
05551234,8/25/2025,13:30,15,118.9505,0,118.9505
05551234,8/25/2025,13:45,15,120.4549,0,120.4549
05551234,8/25/2025,14:00,15,125.9712,0,125.9712
05551234,8/25/2025,14:15,15,126.3241,0,126.3241
05551234,8/25/2025,14:30,15,129.5434,0,129.5434
05551234,8/25/2025,14:45,15,132.8952,0,132.8952
05551234,8/25/2025,15:00,15,131.9033,0,131.9033
05551234,8/25/2025,15:15,15,132.5564,0,132.5564
05551234,8/25/2025,15:30,15,136.4792,0,136.4792
05551234,8/25/2025,15:45,15,135.9433,0,135.9433
05551234,8/25/2025,16:00,15,131.9891,0,131.9891
05551234,8/25/2025,16:15,15,133.5499,0,133.5499
05551234,8/25/2025,16:30,15,128.5570,0,128.5570
05551234,8/25/2025,16:45,15,126.8087,0,126.8087
05551234,8/25/2025,17:00,15,123.3946,0,123.3946
05551234,8/25/2025,17:15,15,121.3528,0,121.3528
05551234,8/25/2025,17:30,15,119.0138,0,119.0138
05551234,8/25/2025,17:45,15,104.6618,0,104.6618
05551234,8/25/2025,18:00,15,90.1435,0,90.1435
05551234,8/25/2025,18:15,15,76.2213,0,76.2213
05551234,8/25/2025,18:30,15,63.9122,0,63.9122
05551234,8/25/2025,18:45,15,52.0251,0,52.0251
